NO,LAP,GAP,TIME,race_id,cumtime,progress,temp_lap,5,77,7,33,14,19,11,27,55,10,9,28,18,94,8,44,3,DRIVER,ENTRANT,TIME OF DAY,STOP,DURATION,TOTAL TIME,d_stop,target,laps_since_pit,stop_count,stint
77,60,2.414,73.035,25.0,4688.552,0.8571428571428571,60.0,0.0589999999999975,0.0,0.30299999999999727,-1.100999999999999,-0.45300000000000296,-0.4170000000000016,-0.1869999999999976,-0.9369999999999976,-2.5130000000000052,-0.953000000000003,-0.8990000000000009,,-1.4390000000000072,-2.227000000000004,-4.545000000000002,1.1029999999999944,-0.03300000000000125,,,,,,,False,,33,4.0,4.0
7,60,4.554,72.732,25.0,4690.691999999998,0.8571428571428571,60.0,-0.24399999999999977,-0.30299999999999727,0.0,-1.4039999999999964,-0.7560000000000002,-0.7199999999999989,-0.4899999999999949,-1.2399999999999949,-2.8160000000000025,-1.2560000000000002,-1.2019999999999982,,-1.7420000000000044,-2.530000000000001,-4.847999999999999,0.7999999999999972,-0.3359999999999985,,,,,,,False,,31,4.0,4.0
8,60,2 LAPS,77.58,25.0,4692.216999999998,0.8571428571428571,60.0,4.603999999999999,4.545000000000002,4.847999999999999,3.4440000000000026,4.091999999999999,4.128,4.358000000000004,3.608000000000004,2.0319999999999965,3.5919999999999987,3.646000000000001,,3.1059999999999945,2.317999999999998,0.0,5.647999999999996,4.5120000000000005,,,,,,,False,,12,4.0,4.0
44,60,8.625,71.932,25.0,4694.763000000001,0.8571428571428571,60.0,-1.043999999999997,-1.1029999999999944,-0.7999999999999972,-2.2039999999999935,-1.5559999999999974,-1.519999999999996,-1.289999999999992,-2.039999999999992,-3.6159999999999997,-2.0559999999999974,-2.0019999999999953,,-2.5420000000000016,-3.3299999999999983,-5.647999999999996,0.0,-1.1359999999999957,,,,,,,False,,17,4.0,4.0
55,60,1 LAP,75.548,25.0,4697.020999999998,0.8571428571428571,60.0,2.5720000000000027,2.5130000000000052,2.8160000000000025,1.4120000000000061,2.0600000000000023,2.0960000000000036,2.3260000000000076,1.5760000000000076,0.0,1.5600000000000023,1.6140000000000043,,1.073999999999998,0.28600000000000136,-2.0319999999999965,3.6159999999999997,2.480000000000004,,,,,,,False,,29,4.0,4.0
33,60,13.106,74.136,25.0,4699.243999999999,0.8571428571428571,60.0,1.1599999999999966,1.100999999999999,1.4039999999999964,0.0,0.6479999999999961,0.6839999999999975,0.9140000000000015,0.16400000000000148,-1.4120000000000061,0.14799999999999613,0.20199999999999818,,-0.33800000000000807,-1.1260000000000048,-3.4440000000000026,2.2039999999999935,1.0679999999999978,,,,,,,False,,32,4.0,5.0
10,60,1 LAP,73.988,25.0,4714.8820000000005,0.8571428571428571,60.0,1.0120000000000005,0.953000000000003,1.2560000000000002,-0.14799999999999613,0.5,0.5360000000000014,0.7660000000000053,0.016000000000005343,-1.5600000000000023,0.0,0.054000000000002046,,-0.4860000000000042,-1.274000000000001,-3.5919999999999987,2.0559999999999974,0.9200000000000017,,,,,,,False,,16,4.0,4.0
94,60,1 LAP,75.262,25.0,4717.8049999999985,0.8571428571428571,60.0,2.2860000000000014,2.227000000000004,2.530000000000001,1.1260000000000048,1.774000000000001,1.8100000000000023,2.0400000000000063,1.2900000000000063,-0.28600000000000136,1.274000000000001,1.328000000000003,,0.7879999999999967,0.0,-2.317999999999998,3.3299999999999983,2.1940000000000026,,,,,,,False,,57,3.0,3.0
18,60,1 LAP,74.474,25.0,4722.352,0.8571428571428571,60.0,1.4980000000000047,1.4390000000000072,1.7420000000000044,0.33800000000000807,0.9860000000000042,1.0220000000000056,1.2520000000000095,0.5020000000000095,-1.073999999999998,0.4860000000000042,0.5400000000000063,,0.0,-0.7879999999999967,-3.1059999999999945,2.5420000000000016,1.406000000000006,,,,,,,False,,32,4.0,5.0
9,60,1 LAP,73.934,25.0,4722.969,0.8571428571428571,60.0,0.9579999999999984,0.8990000000000009,1.2019999999999982,-0.20199999999999818,0.44599999999999795,0.4819999999999993,0.7120000000000033,-0.0379999999999967,-1.6140000000000043,-0.054000000000002046,0.0,,-0.5400000000000063,-1.328000000000003,-3.646000000000001,2.0019999999999953,0.8659999999999997,,,,,,,False,,16,3.0,4.0
3,60,46.022,73.068,25.0,4732.160000000001,0.8571428571428571,60.0,0.09199999999999875,0.03300000000000125,0.3359999999999985,-1.0679999999999978,-0.4200000000000017,-0.38400000000000034,-0.15399999999999636,-0.9039999999999964,-2.480000000000004,-0.9200000000000017,-0.8659999999999997,,-1.406000000000006,-2.1940000000000026,-4.5120000000000005,1.1359999999999957,0.0,,,,,,,False,,17,4.0,4.0
19,60,50.389,73.452,25.0,4736.527000000001,0.8571428571428571,60.0,0.4759999999999991,0.4170000000000016,0.7199999999999989,-0.6839999999999975,-0.036000000000001364,0.0,0.23000000000000398,-0.519999999999996,-2.0960000000000036,-0.5360000000000014,-0.4819999999999993,,-1.0220000000000056,-1.8100000000000023,-4.128,1.519999999999996,0.38400000000000034,,,,,,,False,,33,4.0,4.0
14,60,51.382,73.488,25.0,4737.5199999999995,0.8571428571428571,60.0,0.5120000000000005,0.45300000000000296,0.7560000000000002,-0.6479999999999961,0.0,0.036000000000001364,0.26600000000000534,-0.48399999999999466,-2.0600000000000023,-0.5,-0.44599999999999795,,-0.9860000000000042,-1.774000000000001,-4.091999999999999,1.5559999999999974,0.4200000000000017,,,,,,,False,,32,4.0,4.0
11,60,53.582,73.222,25.0,4739.72,0.8571428571428571,60.0,0.2459999999999951,0.1869999999999976,0.4899999999999949,-0.9140000000000015,-0.26600000000000534,-0.23000000000000398,0.0,-0.75,-2.3260000000000076,-0.7660000000000053,-0.7120000000000033,,-1.2520000000000095,-2.0400000000000063,-4.358000000000004,1.289999999999992,0.15399999999999636,,,,,,,False,,25,4.0,4.0
27,60,70.506,73.972,25.0,4756.643999999999,0.8571428571428571,60.0,0.9959999999999951,0.9369999999999976,1.2399999999999949,-0.16400000000000148,0.48399999999999466,0.519999999999996,0.75,0.0,-1.5760000000000076,-0.016000000000005343,0.0379999999999967,,-0.5020000000000095,-1.2900000000000063,-3.608000000000004,2.039999999999992,0.9039999999999964,,,,,,,False,,30,4.0,4.0
5,61,0,72.739,25.0,4758.8769999999995,0.8714285714285714,61.0,0.0,0.15399999999999636,0.2469999999999999,-0.7620000000000005,-0.840999999999994,-0.8789999999999907,-0.3129999999999882,-2.141999999999996,-1.1229999999999905,-0.7059999999999889,-1.8089999999999975,,-1.8449999999999989,-2.0729999999999933,-1.1869999999999976,0.48400000000000887,-0.12599999999999056,,,,,,,False,,33,4.0,4.0
77,61,2.260,72.58500000000001,25.0,4761.137,0.8714285714285714,61.0,-0.15399999999999636,0.0,0.09300000000000352,-0.9159999999999968,-0.9949999999999903,-1.032999999999987,-0.46699999999998454,-2.2959999999999923,-1.2769999999999868,-0.8599999999999852,-1.9629999999999939,,-1.9989999999999952,-2.2269999999999897,-1.340999999999994,0.3300000000000125,-0.2799999999999869,,,,,,,False,,34,4.0,4.0
7,61,4.307,72.492,25.0,4763.183999999998,0.8714285714285714,61.0,-0.2469999999999999,-0.09300000000000352,0.0,-1.0090000000000003,-1.0879999999999939,-1.1259999999999906,-0.5599999999999881,-2.388999999999996,-1.3699999999999903,-0.9529999999999887,-2.0559999999999974,,-2.0919999999999987,-2.319999999999993,-1.4339999999999975,0.23700000000000898,-0.37299999999999045,,,,,,,False,,32,4.0,4.0
8,61,2 LAPS,73.926,25.0,4766.142999999998,0.8714285714285714,61.0,1.1869999999999976,1.340999999999994,1.4339999999999975,0.42499999999999716,0.34600000000000364,0.30800000000000693,0.8740000000000094,-0.9549999999999983,0.06400000000000716,0.48100000000000875,-0.6219999999999999,,-0.6580000000000013,-0.8859999999999957,0.0,1.6710000000000065,1.061000000000007,,,,,,,False,,13,4.0,4.0
44,61,8.141,72.255,25.0,4767.018000000001,0.8714285714285714,61.0,-0.48400000000000887,-0.3300000000000125,-0.23700000000000898,-1.2460000000000093,-1.3250000000000028,-1.3629999999999995,-0.796999999999997,-2.6260000000000048,-1.6069999999999993,-1.1899999999999977,-2.2930000000000064,,-2.3290000000000077,-2.557000000000002,-1.6710000000000065,0.0,-0.6099999999999994,,,,,,,False,,18,4.0,4.0
55,61,1 LAP,73.862,25.0,4770.882999999998,0.8714285714285714,61.0,1.1229999999999905,1.2769999999999868,1.3699999999999903,0.36099999999999,0.2819999999999965,0.24399999999999977,0.8100000000000023,-1.0190000000000055,0.0,0.4170000000000016,-0.686000000000007,,-0.7220000000000084,-0.9500000000000028,-0.06400000000000716,1.6069999999999993,0.9969999999999999,,,,,,,False,,30,4.0,4.0
33,61,13.868,73.501,25.0,4772.744999999999,0.8714285714285714,61.0,0.7620000000000005,0.9159999999999968,1.0090000000000003,0.0,-0.07899999999999352,-0.11699999999999022,0.4490000000000123,-1.3799999999999955,-0.36099999999999,0.056000000000011596,-1.046999999999997,,-1.0829999999999984,-1.3109999999999928,-0.42499999999999716,1.2460000000000093,0.6360000000000099,,,,,,,False,,33,4.0,5.0
10,61,1 LAP,73.445,25.0,4788.327,0.8714285714285714,61.0,0.7059999999999889,0.8599999999999852,0.9529999999999887,-0.056000000000011596,-0.13500000000000512,-0.17300000000000182,0.3930000000000007,-1.436000000000007,-0.4170000000000016,0.0,-1.1030000000000086,,-1.13900000000001,-1.3670000000000044,-0.48100000000000875,1.1899999999999977,0.5799999999999983,,,,,,,False,,17,4.0,4.0
94,61,1 LAP,74.812,25.0,4792.616999999998,0.8714285714285714,61.0,2.0729999999999933,2.2269999999999897,2.319999999999993,1.3109999999999928,1.2319999999999993,1.1940000000000026,1.7600000000000051,-0.06900000000000261,0.9500000000000028,1.3670000000000044,0.2639999999999958,,0.22799999999999443,0.0,0.8859999999999957,2.557000000000002,1.9470000000000027,,,,,,,False,,58,3.0,3.0
18,61,1 LAP,74.584,25.0,4796.936,0.8714285714285714,61.0,1.8449999999999989,1.9989999999999952,2.0919999999999987,1.0829999999999984,1.0040000000000049,0.9660000000000082,1.5320000000000107,-0.29699999999999704,0.7220000000000084,1.13900000000001,0.036000000000001364,,0.0,-0.22799999999999443,0.6580000000000013,2.3290000000000077,1.7190000000000083,,,,,,,False,,33,4.0,5.0
9,61,1 LAP,74.548,25.0,4797.517,0.8714285714285714,61.0,1.8089999999999975,1.9629999999999939,2.0559999999999974,1.046999999999997,0.9680000000000035,0.9300000000000068,1.4960000000000093,-0.3329999999999984,0.686000000000007,1.1030000000000086,0.0,,-0.036000000000001364,-0.2639999999999958,0.6219999999999999,2.2930000000000064,1.683000000000007,,,,,,,False,,17,3.0,4.0
3,61,46.148,72.865,25.0,4805.025000000001,0.8714285714285714,61.0,0.12599999999999056,0.2799999999999869,0.37299999999999045,-0.6360000000000099,-0.7150000000000034,-0.7530000000000001,-0.1869999999999976,-2.0160000000000053,-0.9969999999999999,-0.5799999999999983,-1.683000000000007,,-1.7190000000000083,-1.9470000000000027,-1.061000000000007,0.6099999999999994,0.0,,,,,,,False,,18,4.0,4.0
19,61,51.268,73.618,25.0,4810.145000000001,0.8714285714285714,61.0,0.8789999999999907,1.032999999999987,1.1259999999999906,0.11699999999999022,0.0379999999999967,0.0,0.5660000000000025,-1.2630000000000052,-0.24399999999999977,0.17300000000000182,-0.9300000000000068,,-0.9660000000000082,-1.1940000000000026,-0.30800000000000693,1.3629999999999995,0.7530000000000001,,,,,,,False,,34,4.0,4.0
14,61,52.223,73.58,25.0,4811.099999999999,0.8714285714285714,61.0,0.840999999999994,0.9949999999999903,1.0879999999999939,0.07899999999999352,0.0,-0.0379999999999967,0.5280000000000058,-1.301000000000002,-0.2819999999999965,0.13500000000000512,-0.9680000000000035,,-1.0040000000000049,-1.2319999999999993,-0.34600000000000364,1.3250000000000028,0.7150000000000034,,,,,,,False,,33,4.0,4.0
11,61,53.895,73.05199999999999,25.0,4812.772,0.8714285714285714,61.0,0.3129999999999882,0.46699999999998454,0.5599999999999881,-0.4490000000000123,-0.5280000000000058,-0.5660000000000025,0.0,-1.8290000000000077,-0.8100000000000023,-0.3930000000000007,-1.4960000000000093,,-1.5320000000000107,-1.7600000000000051,-0.8740000000000094,0.796999999999997,0.1869999999999976,,,,,,,False,,26,4.0,4.0
27,61,72.648,74.881,25.0,4831.525,0.8714285714285714,61.0,2.141999999999996,2.2959999999999923,2.388999999999996,1.3799999999999955,1.301000000000002,1.2630000000000052,1.8290000000000077,0.0,1.0190000000000055,1.436000000000007,0.3329999999999984,,0.29699999999999704,0.06900000000000261,0.9549999999999983,2.6260000000000048,2.0160000000000053,,,,,,,False,,31,4.0,4.0
5,62,0,72.894,25.0,4831.771,0.8857142857142857,62.0,0.0,0.10699999999999932,0.18500000000000227,-6.0049999999999955,-0.7530000000000001,-0.7469999999999999,-0.38400000000000034,,-0.9709999999999894,-0.42900000000000205,-1.9969999999999999,,-1.806999999999988,-2.073999999999998,-2.3859999999999957,0.9759999999999991,0.4380000000000024,,,,,,,False,,34,4.0,4.0
77,62,2.153,72.787,25.0,4833.924,0.8857142857142857,62.0,-0.10699999999999932,0.0,0.07800000000000296,-6.111999999999995,-0.8599999999999994,-0.8539999999999992,-0.49099999999999966,,-1.0779999999999887,-0.5360000000000014,-2.103999999999999,,-1.9139999999999873,-2.1809999999999974,-2.492999999999995,0.8689999999999998,0.33100000000000307,,,,,,,False,,35,4.0,4.0
7,62,4.122,72.709,25.0,4835.892999999998,0.8857142857142857,62.0,-0.18500000000000227,-0.07800000000000296,0.0,-6.189999999999998,-0.9380000000000024,-0.9320000000000022,-0.5690000000000026,,-1.1559999999999917,-0.6140000000000043,-2.182000000000002,,-1.9919999999999902,-2.2590000000000003,-2.570999999999998,0.7909999999999968,0.2530000000000001,,,,,,,False,,33,4.0,4.0
44,62,7.165,71.918,25.0,4838.936000000001,0.8857142857142857,62.0,-0.9759999999999991,-0.8689999999999998,-0.7909999999999968,-6.9809999999999945,-1.7289999999999992,-1.722999999999999,-1.3599999999999994,,-1.9469999999999885,-1.4050000000000011,-2.972999999999999,,-2.782999999999987,-3.049999999999997,-3.3619999999999948,0.0,-0.5379999999999967,,,,,,,False,,19,4.0,4.0
8,62,2 LAPS,75.28,25.0,4841.422999999998,0.8857142857142857,62.0,2.3859999999999957,2.492999999999995,2.570999999999998,-3.6189999999999998,1.6329999999999956,1.6389999999999958,2.0019999999999953,,1.4150000000000063,1.9569999999999936,0.3889999999999958,,0.5790000000000077,0.3119999999999976,0.0,3.3619999999999948,2.823999999999998,,,,,,,False,,14,4.0,4.0
55,62,1 LAP,73.865,25.0,4844.747999999998,0.8857142857142857,62.0,0.9709999999999894,1.0779999999999887,1.1559999999999917,-5.034000000000006,0.2179999999999893,0.22399999999998954,0.5869999999999891,,0.0,0.5419999999999874,-1.0260000000000105,,-0.8359999999999985,-1.1030000000000086,-1.4150000000000063,1.9469999999999885,1.4089999999999918,,,,,,,False,,31,4.0,4.0
33,62,PIT,78.899,25.0,4851.643999999999,0.8857142857142857,62.0,6.0049999999999955,6.111999999999995,6.189999999999998,0.0,5.251999999999995,5.257999999999996,5.620999999999995,,5.034000000000006,5.575999999999993,4.007999999999996,,4.1980000000000075,3.9309999999999974,3.6189999999999998,6.9809999999999945,6.442999999999998,M. VERSTAPPEN,Red Bull Racing,15:23:42,5.0,22.644000000000002,1:40.581,True,,34,5.0,5.0
10,62,1 LAP,73.32300000000001,25.0,4861.650000000001,0.8857142857142857,62.0,0.42900000000000205,0.5360000000000014,0.6140000000000043,-5.575999999999993,-0.32399999999999807,-0.31799999999999784,0.045000000000001705,,-0.5419999999999874,0.0,-1.5679999999999978,,-1.377999999999986,-1.644999999999996,-1.9569999999999936,1.4050000000000011,0.8670000000000044,,,,,,,False,,18,4.0,4.0
94,62,1 LAP,74.968,25.0,4867.584999999998,0.8857142857142857,62.0,2.073999999999998,2.1809999999999974,2.2590000000000003,-3.9309999999999974,1.320999999999998,1.3269999999999982,1.6899999999999977,,1.1030000000000086,1.644999999999996,0.07699999999999818,,0.2670000000000101,0.0,-0.3119999999999976,3.049999999999997,2.5120000000000005,,,,,,,False,,59,3.0,3.0
18,62,1 LAP,74.701,25.0,4871.637,0.8857142857142857,62.0,1.806999999999988,1.9139999999999873,1.9919999999999902,-4.1980000000000075,1.0539999999999878,1.059999999999988,1.4229999999999876,,0.8359999999999985,1.377999999999986,-0.19000000000001194,,0.0,-0.2670000000000101,-0.5790000000000077,2.782999999999987,2.2449999999999903,,,,,,,False,,34,4.0,5.0
9,62,1 LAP,74.891,25.0,4872.407999999999,0.8857142857142857,62.0,1.9969999999999999,2.103999999999999,2.182000000000002,-4.007999999999996,1.2439999999999998,1.25,1.6129999999999995,,1.0260000000000105,1.5679999999999978,0.0,,0.19000000000001194,-0.07699999999999818,-0.3889999999999958,2.972999999999999,2.4350000000000023,,,,,,,False,,18,3.0,4.0
3,62,45.710,72.456,25.0,4877.481000000001,0.8857142857142857,62.0,-0.4380000000000024,-0.33100000000000307,-0.2530000000000001,-6.442999999999998,-1.1910000000000025,-1.1850000000000023,-0.8220000000000027,,-1.4089999999999918,-0.8670000000000044,-2.4350000000000023,,-2.2449999999999903,-2.5120000000000005,-2.823999999999998,0.5379999999999967,0.0,,,,,,,False,,19,4.0,4.0
19,62,52.015,73.641,25.0,4883.786000000001,0.8857142857142857,62.0,0.7469999999999999,0.8539999999999992,0.9320000000000022,-5.257999999999996,-0.006000000000000227,0.0,0.36299999999999955,,-0.22399999999998954,0.31799999999999784,-1.25,,-1.059999999999988,-1.3269999999999982,-1.6389999999999958,1.722999999999999,1.1850000000000023,,,,,,,False,,35,4.0,4.0
14,62,52.976,73.647,25.0,4884.746999999999,0.8857142857142857,62.0,0.7530000000000001,0.8599999999999994,0.9380000000000024,-5.251999999999995,0.0,0.006000000000000227,0.3689999999999998,,-0.2179999999999893,0.32399999999999807,-1.2439999999999998,,-1.0539999999999878,-1.320999999999998,-1.6329999999999956,1.7289999999999992,1.1910000000000025,,,,,,,False,,34,4.0,4.0
11,62,54.279,73.278,25.0,4886.05,0.8857142857142857,62.0,0.38400000000000034,0.49099999999999966,0.5690000000000026,-5.620999999999995,-0.3689999999999998,-0.36299999999999955,0.0,,-0.5869999999999891,-0.045000000000001705,-1.6129999999999995,,-1.4229999999999876,-1.6899999999999977,-2.0019999999999953,1.3599999999999994,0.8220000000000027,,,,,,,False,,27,4.0,4.0
5,63,0,72.539,25.0,4904.3099999999995,0.9,63.0,0.0,-0.44299999999999784,-0.3889999999999958,-16.706999999999994,-1.1110000000000042,-1.0660000000000025,-0.9839999999999947,-6.231999999999999,-1.441999999999993,-0.9879999999999995,-1.972999999999999,,-1.8569999999999993,-3.426000000000002,-1.6979999999999933,0.6940000000000026,0.27599999999999625,,,,,,,False,,35,4.0,4.0
77,63,2.596,72.982,25.0,4906.906,0.9,63.0,0.44299999999999784,0.0,0.054000000000002046,-16.263999999999996,-0.6680000000000064,-0.6230000000000047,-0.5409999999999968,-5.7890000000000015,-0.9989999999999952,-0.5450000000000017,-1.5300000000000011,,-1.4140000000000015,-2.983000000000004,-1.2549999999999955,1.1370000000000005,0.7189999999999941,,,,,,,False,,36,4.0,4.0
7,63,4.511,72.928,25.0,4908.820999999998,0.9,63.0,0.3889999999999958,-0.054000000000002046,0.0,-16.317999999999998,-0.7220000000000084,-0.6770000000000067,-0.5949999999999989,-5.8430000000000035,-1.0529999999999973,-0.5990000000000038,-1.5840000000000032,,-1.4680000000000035,-3.037000000000006,-1.3089999999999975,1.0829999999999984,0.664999999999992,,,,,,,False,,34,4.0,4.0
27,63,1 LAP,78.771,25.0,4910.295999999999,0.9,63.0,6.231999999999999,5.7890000000000015,5.8430000000000035,-10.474999999999994,5.120999999999995,5.165999999999997,5.248000000000005,0.0,4.790000000000006,5.244,4.259,,4.375,2.8059999999999974,4.534000000000006,6.926000000000002,6.507999999999996,,,,,,,False,,33,4.0,4.0
44,63,6.471,71.845,25.0,4910.781000000001,0.9,63.0,-0.6940000000000026,-1.1370000000000005,-1.0829999999999984,-17.400999999999996,-1.8050000000000068,-1.7600000000000051,-1.6779999999999973,-6.926000000000002,-2.1359999999999957,-1.6820000000000022,-2.6670000000000016,,-2.551000000000002,-4.1200000000000045,-2.391999999999996,0.0,-0.41800000000000637,,,,,,,False,,20,4.0,4.0
8,63,2 LAPS,74.237,25.0,4915.659999999998,0.9,63.0,1.6979999999999933,1.2549999999999955,1.3089999999999975,-15.009,0.5869999999999891,0.6319999999999908,0.7139999999999986,-4.534000000000006,0.2560000000000002,0.7099999999999937,-0.2750000000000057,,-0.15900000000000603,-1.7280000000000086,0.0,2.391999999999996,1.9739999999999895,,,,,,,False,,15,4.0,4.0
55,63,1 LAP,73.981,25.0,4918.7289999999975,0.9,63.0,1.441999999999993,0.9989999999999952,1.0529999999999973,-15.265,0.33099999999998886,0.37599999999999056,0.4579999999999984,-4.790000000000006,0.0,0.4539999999999935,-0.5310000000000059,,-0.41500000000000625,-1.9840000000000089,-0.2560000000000002,2.1359999999999957,1.7179999999999893,,,,,,,False,,32,4.0,4.0
10,63,1 LAP,73.527,25.0,4935.177000000001,0.9,63.0,0.9879999999999995,0.5450000000000017,0.5990000000000038,-15.718999999999994,-0.12300000000000466,-0.07800000000000296,0.0040000000000048885,-5.244,-0.4539999999999935,0.0,-0.9849999999999994,,-0.8689999999999998,-2.4380000000000024,-0.7099999999999937,1.6820000000000022,1.2639999999999958,,,,,,,False,,19,4.0,4.0
33,63,36.580,89.246,25.0,4940.889999999999,0.9,63.0,16.706999999999994,16.263999999999996,16.317999999999998,0.0,15.59599999999999,15.640999999999991,15.722999999999999,10.474999999999994,15.265,15.718999999999994,14.733999999999995,,14.849999999999994,13.280999999999992,15.009,17.400999999999996,16.98299999999999,,,,,,,False,,1,5.0,5.0
94,63,1 LAP,75.965,25.0,4943.549999999998,0.9,63.0,3.426000000000002,2.983000000000004,3.037000000000006,-13.280999999999992,2.3149999999999977,2.3599999999999994,2.4420000000000073,-2.8059999999999974,1.9840000000000089,2.4380000000000024,1.453000000000003,,1.5690000000000026,0.0,1.7280000000000086,4.1200000000000045,3.701999999999998,,,,,,,False,,60,3.0,3.0
18,63,1 LAP,74.396,25.0,4946.032999999999,0.9,63.0,1.8569999999999993,1.4140000000000015,1.4680000000000035,-14.849999999999994,0.7459999999999951,0.7909999999999968,0.8730000000000047,-4.375,0.41500000000000625,0.8689999999999998,-0.11599999999999966,,0.0,-1.5690000000000026,0.15900000000000603,2.551000000000002,2.1329999999999956,,,,,,,False,,35,4.0,5.0
9,63,1 LAP,74.512,25.0,4946.919999999999,0.9,63.0,1.972999999999999,1.5300000000000011,1.5840000000000032,-14.733999999999995,0.8619999999999948,0.9069999999999965,0.9890000000000043,-4.259,0.5310000000000059,0.9849999999999994,0.0,,0.11599999999999966,-1.453000000000003,0.2750000000000057,2.6670000000000016,2.2489999999999952,,,,,,,False,,19,3.0,4.0
3,63,45.434,72.263,25.0,4949.744000000001,0.9,63.0,-0.27599999999999625,-0.7189999999999941,-0.664999999999992,-16.98299999999999,-1.3870000000000005,-1.3419999999999987,-1.259999999999991,-6.507999999999996,-1.7179999999999893,-1.2639999999999958,-2.2489999999999952,,-2.1329999999999956,-3.701999999999998,-1.9739999999999895,0.41800000000000637,0.0,,,,,,,False,,20,4.0,4.0
19,63,53.081,73.605,25.0,4957.3910000000005,0.9,63.0,1.0660000000000025,0.6230000000000047,0.6770000000000067,-15.640999999999991,-0.045000000000001705,0.0,0.08200000000000784,-5.165999999999997,-0.37599999999999056,0.07800000000000296,-0.9069999999999965,,-0.7909999999999968,-2.3599999999999994,-0.6319999999999908,1.7600000000000051,1.3419999999999987,,,,,,,False,,36,4.0,4.0
14,63,54.087,73.65,25.0,4958.396999999999,0.9,63.0,1.1110000000000042,0.6680000000000064,0.7220000000000084,-15.59599999999999,0.0,0.045000000000001705,0.12700000000000955,-5.120999999999995,-0.33099999999998886,0.12300000000000466,-0.8619999999999948,,-0.7459999999999951,-2.3149999999999977,-0.5869999999999891,1.8050000000000068,1.3870000000000005,,,,,,,False,,35,4.0,4.0
11,63,55.263,73.523,25.0,4959.573,0.9,63.0,0.9839999999999947,0.5409999999999968,0.5949999999999989,-15.722999999999999,-0.12700000000000955,-0.08200000000000784,0.0,-5.248000000000005,-0.4579999999999984,-0.0040000000000048885,-0.9890000000000043,,-0.8730000000000047,-2.4420000000000073,-0.7139999999999986,1.6779999999999973,1.259999999999991,,,,,,,False,,28,4.0,4.0
5,64,0,72.782,25.0,4977.092,0.9142857142857143,64.0,0.0,0.12199999999999989,0.1869999999999976,1.7379999999999995,-0.9980000000000047,-1.3260000000000076,-0.7280000000000086,-2.5589999999999975,-1.0870000000000033,-0.6460000000000008,-1.4969999999999999,,-1.8900000000000006,-2.478999999999999,-1.198999999999998,0.472999999999999,-0.7759999999999962,,,,,,,False,,36,4.0,4.0
77,64,2.474,72.66,25.0,4979.566,0.9142857142857143,64.0,-0.12199999999999989,0.0,0.06499999999999773,1.6159999999999997,-1.1200000000000045,-1.4480000000000075,-0.8500000000000085,-2.6809999999999974,-1.2090000000000032,-0.7680000000000007,-1.6189999999999998,,-2.0120000000000005,-2.600999999999999,-1.320999999999998,0.3509999999999991,-0.8979999999999961,,,,,,,False,,37,4.0,4.0
7,64,4.324,72.595,25.0,4981.415999999998,0.9142857142857143,64.0,-0.1869999999999976,-0.06499999999999773,0.0,1.551000000000002,-1.1850000000000023,-1.5130000000000052,-0.9150000000000063,-2.745999999999995,-1.274000000000001,-0.8329999999999984,-1.6839999999999975,,-2.076999999999998,-2.665999999999997,-1.3859999999999957,0.28600000000000136,-0.9629999999999939,,,,,,,False,,35,4.0,4.0
44,64,5.998,72.309,25.0,4983.090000000001,0.9142857142857143,64.0,-0.472999999999999,-0.3509999999999991,-0.28600000000000136,1.2650000000000006,-1.4710000000000036,-1.7990000000000066,-1.2010000000000076,-3.0319999999999965,-1.5600000000000023,-1.1189999999999998,-1.9699999999999989,,-2.3629999999999995,-2.951999999999998,-1.671999999999997,0.0,-1.2489999999999952,,,,,,,False,,21,4.0,4.0
27,64,1 LAP,75.341,25.0,4985.637,0.9142857142857143,64.0,2.5589999999999975,2.6809999999999974,2.745999999999995,4.296999999999997,1.5609999999999928,1.2329999999999899,1.8309999999999889,0.0,1.4719999999999942,1.9129999999999967,1.0619999999999976,,0.6689999999999969,0.0799999999999983,1.3599999999999994,3.0319999999999965,1.7830000000000013,,,,,,,False,,34,4.0,4.0
8,64,2 LAPS,73.981,25.0,4989.640999999998,0.9142857142857143,64.0,1.198999999999998,1.320999999999998,1.3859999999999957,2.9369999999999976,0.2009999999999934,-0.12700000000000955,0.4709999999999894,-1.3599999999999994,0.11199999999999477,0.5529999999999973,-0.2980000000000018,,-0.6910000000000025,-1.2800000000000011,0.0,1.671999999999997,0.4230000000000018,,,,,,,False,,16,4.0,4.0
55,64,1 LAP,73.869,25.0,4992.597999999997,0.9142857142857143,64.0,1.0870000000000033,1.2090000000000032,1.274000000000001,2.825000000000003,0.08899999999999864,-0.23900000000000432,0.35899999999999466,-1.4719999999999942,0.0,0.4410000000000025,-0.4099999999999966,,-0.8029999999999973,-1.391999999999996,-0.11199999999999477,1.5600000000000023,0.31100000000000705,,,,,,,False,,33,4.0,4.0
10,64,1 LAP,73.428,25.0,5008.6050000000005,0.9142857142857143,64.0,0.6460000000000008,0.7680000000000007,0.8329999999999984,2.3840000000000003,-0.35200000000000387,-0.6800000000000068,-0.08200000000000784,-1.9129999999999967,-0.4410000000000025,0.0,-0.8509999999999991,,-1.2439999999999998,-1.8329999999999984,-0.5529999999999973,1.1189999999999998,-0.12999999999999545,,,,,,,False,,20,4.0,4.0
