,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
221,9,1 LAP,1:46.217,20,1 LAP,1:43.532,20,1 LAP,1:43.544,26,1 LAP,1:47.008,26,1 LAP,1:45.421
222,20,1 LAP,1:44.872,9,1 LAP,1:47.580,9,1 LAP,1:46.847,30,1 LAP,1:45.482,30,1 LAP,1:45.026
223,30,1 LAP,1:44.989,30,1 LAP,1:45.554,30,1 LAP,1:46.164,9,1 LAP,1:47.864,9,1 LAP,1:46.615
224,77,1 LAP,1:46.438,77,1 LAP,1:46.773,12,1 LAP,1:45.946,12,1 LAP,1:45.394,12,1 LAP,1:44.344
225,12,1 LAP,1:45.580,12,1 LAP,1:46.287,77,1 LAP,1:47.773,77,1 LAP,1:47.585,77,1 LAP,1:47.758
226,94,1 LAP,1:45.806,94,1 LAP,1:46.035,94,1 LAP,1:46.562,94,1 LAP,1:47.006,94,1 LAP,1:47.338
227,55,81.204,1:44.537,55,83.174,1:44.499,55,85.464,1:45.147,55,88.977,1:46.007,14,92.558,1:45.976
228,14,83.153,1:45.086,14,85.072,1:44.448,14,86.337,1:44.122,14,89.436,1:45.593,55,93.442,1:47.319
229,19,84.016,1:46.483,19,86.741,1:45.254,19,88.708,1:44.824,19,PIT,1:45.957,,,
230,NO,GAP,TIME,,,,,,,,,,,,
231,44,,1:44.014,,,,,,,,,,,,
232,6,4.520,1:42.797,,,,,,,,,,,,
233,19,1 LAP,2:01.166,,,,,,,,,,,,
234,3,19.692,1:46.360,,,,,,,,,,,,
235,11,1 LAP,1:48.803,,,,,,,,,,,,
236,22,1 LAP,1:45.055,,,,,,,,,,,,
237,31,2 LAPS,1:44.672,,,,,,,,,,,,
238,8,1 LAP,1:45.406,,,,,,,,,,,,
239,5,43.134,1:40.558,,,,,,,,,,,,
240,20,1 LAP,1:43.694,,,,,,,,,,,,
241,26,1 LAP,1:45.149,,,,,,,,,,,,
242,30,1 LAP,1:44.840,,,,,,,,,,,,
243,9,1 LAP,1:46.252,,,,,,,,,,,,
244,12,1 LAP,1:44.117,,,,,,,,,,,,
245,77,1 LAP,1:47.578,,,,,,,,,,,,
246,14,93.953,1:45.409,,,,,,,,,,,,
247,94,1 LAP,1:48.156,,,,,,,,,,,,
248,55,96.124,1:46.696,,,,,,,,,,,,
