,NO,GAP,TIME,NO.1,GAP.1,TIME.1,NO.2,GAP.2,TIME.2,NO.3,GAP.3,TIME.3,NO.4,GAP.4,TIME.4
228,21,78.527,1:26.331,21,80.032,1:26.529,21,81.122,1:26.710,21,82.543,1:26.365,77,69.643,1:25.857
229,11,79.495,1:26.644,11,80.950,1:26.479,11,81.795,1:26.465,11,83.504,1:26.653,27,78.876,1:25.769
230,8,81.562,1:26.488,8,82.732,1:26.194,8,84.276,1:27.164,,,,21,82.728,1:25.992
231,20,83.271,1:26.598,,,,,,,,,,11,83.876,1:26.179
232,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
233,44,,1:24.975,44,,1:25.208,44,,1:25.950,44,,1:24.419,44,,1:24.564
234,6,1.958,1:24.605,6,1.768,1:25.018,6,0.619,1:24.801,6,1.208,1:25.008,6,1.229,1:24.585
235,30,1 LAP,1:27.687,11,1 LAP,1:29.620,11,1 LAP,1:25.838,21,1 LAP,1:27.944,21,1 LAP,1:26.365
236,8,1 LAP,1:26.879,30,1 LAP,1:26.288,30,1 LAP,1:26.105,11,1 LAP,1:26.110,11,1 LAP,1:26.125
237,20,1 LAP,1:26.969,8,1 LAP,1:26.954,8,1 LAP,1:26.487,30,1 LAP,1:26.267,30,1 LAP,1:26.868
238,3,7.776,1:25.813,3,8.623,1:26.055,3,8.470,1:25.797,3,9.424,1:25.373,3,10.505,1:25.645
239,7,PIT,1:27.383,20,1 LAP,1:28.352,20,1 LAP,1:27.079,8,1 LAP,1:28.460,5,13.068,1:25.091
240,5,12.566,1:24.513,5,12.191,1:24.833,5,11.785,1:25.544,5,12.541,1:25.175,8,1 LAP,1:28.516
241,26,1 LAP,1:24.820,26,1 LAP,1:25.485,26,1 LAP,1:25.617,20,1 LAP,1:27.955,20,1 LAP,1:26.672
242,12,1 LAP,1:26.120,12,1 LAP,1:26.560,33,21.358,1:25.445,26,1 LAP,1:25.755,26,1 LAP,1:26.223
243,33,21.617,1:25.041,33,21.863,1:25.454,12,1 LAP,1:28.893,33,22.137,1:25.198,33,23.018,1:25.445
244,19,1 LAP,1:27.078,7,27.366,1:41.577,7,24.502,1:23.086,7,23.957,1:23.874,7,23.818,1:24.425
245,22,1 LAP,1:26.898,19,1 LAP,1:27.085,19,1 LAP,1:27.006,12,1 LAP,1:27.792,12,1 LAP,1:26.077
246,94,1 LAP,1:26.780,22,1 LAP,1:26.775,22,1 LAP,1:26.755,19,1 LAP,1:27.438,19,1 LAP,1:27.223
247,9,1 LAP,1:26.430,94,1 LAP,1:26.672,94,1 LAP,1:26.712,22,1 LAP,1:26.871,22,1 LAP,1:27.047
248,14,61.958,1:25.953,9,1 LAP,1:26.477,9,1 LAP,1:26.330,94,1 LAP,1:26.642,94,1 LAP,1:26.591
249,55,66.409,1:26.275,14,62.978,1:26.228,14,63.208,1:26.180,9,1 LAP,1:26.460,9,1 LAP,1:26.561
250,88,1 LAP,1:29.852,55,67.077,1:25.876,55,66.880,1:25.753,14,64.761,1:25.972,14,65.879,1:25.682
251,77,70.604,1:25.936,77,71.196,1:25.800,77,71.115,1:25.869,55,68.458,1:25.997,55,69.643,1:25.749
252,27,79.644,1:25.743,88,1 LAP,1:29.914,88,1 LAP,1:28.178,77,72.514,1:25.818,77,73.830,1:25.880
253,21,84.001,1:26.248,27,80.563,1:26.127,27,81.102,1:26.489,88,1 LAP,1:28.150,88,1 LAP,1:28.329
254,,,,21,85.820,1:27.027,,,,27,83.235,1:26.552,,,
255,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
256,44,,1:24.875,44,,1:24.791,44,,1:24.344,44,,1:24.422,44,,1:23.985
257,27,1 LAP,1:27.901,6,2.953,1:25.056,6,2.747,1:24.138,6,2.378,1:24.053,6,2.116,1:23.723
258,6,2.688,1:26.334,27,1 LAP,1:27.833,27,1 LAP,1:25.873,27,1 LAP,1:25.970,27,1 LAP,1:26.049
259,21,1 LAP,1:26.568,88,2 LAPS,1:32.838,88,2 LAPS,1:28.651,3,14.412,1:25.732,3,15.196,1:24.769
260,11,1 LAP,1:26.191,21,1 LAP,1:26.227,3,13.102,1:26.487,88,2 LAPS,1:30.125,5,17.366,1:24.383
261,3,10.645,1:25.015,11,1 LAP,1:25.957,21,1 LAP,1:30.152,5,16.968,1:26.541,21,1 LAP,1:26.294
262,30,1 LAP,1:28.082,3,10.959,1:25.105,11,1 LAP,1:29.881,21,1 LAP,1:28.288,11,1 LAP,1:26.510
263,5,13.607,1:25.414,5,13.554,1:24.738,5,14.849,1:25.639,11,1 LAP,1:28.325,30,1 LAP,1:27.302
264,8,1 LAP,1:26.370,30,1 LAP,1:27.489,30,1 LAP,1:26.273,30,1 LAP,1:27.149,8,1 LAP,1:26.826
265,20,1 LAP,1:26.573,8,1 LAP,1:26.234,8,1 LAP,1:25.958,8,1 LAP,1:26.382,88,2 LAPS,1:33.904
266,26,1 LAP,1:26.278,20,1 LAP,1:26.699,20,1 LAP,1:26.453,20,1 LAP,1:26.518,20,1 LAP,1:26.398
267,33,23.512,1:25.369,26,1 LAP,1:27.237,26,1 LAP,1:26.155,26,1 LAP,1:26.191,26,1 LAP,1:26.433
268,7,24.064,1:25.121,33,24.391,1:25.670,33,25.899,1:25.852,33,27.052,1:25.575,33,28.984,1:25.917
269,12,1 LAP,1:26.089,7,24.820,1:25.547,7,26.556,1:26.080,7,27.659,1:25.525,7,29.475,1:25.801
270,19,1 LAP,1:27.547,12,1 LAP,1:26.319,12,1 LAP,1:26.624,12,1 LAP,1:25.924,12,1 LAP,1:25.870
271,22,1 LAP,1:27.363,19,1 LAP,1:27.480,19,1 LAP,1:27.248,19,1 LAP,1:27.304,19,1 LAP,1:27.170
272,94,1 LAP,1:27.281,22,1 LAP,1:27.400,22,1 LAP,1:27.265,22,1 LAP,1:27.437,22,1 LAP,1:27.271
273,9,1 LAP,1:26.449,94,1 LAP,1:27.010,94,1 LAP,1:26.965,94,1 LAP,1:27.570,94,1 LAP,1:27.461
274,14,66.829,1:25.825,9,1 LAP,1:27.375,9,1 LAP,1:26.968,9,1 LAP,1:26.997,9,1 LAP,1:27.329
275,55,70.636,1:25.868,14,67.741,1:25.703,14,69.269,1:25.872,14,70.906,1:26.059,14,72.810,1:25.889
276,77,74.937,1:25.982,55,71.739,1:25.894,55,73.261,1:25.866,55,74.598,1:25.759,55,76.371,1:25.758
277,,,,77,76.024,1:25.878,77,77.611,1:25.931,77,78.658,1:25.469,77,79.946,1:25.273
278,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
279,44,,1:23.855,44,,1:24.190,44,,1:25.633,44,,1:25.085,44,,1:23.987
280,6,1.931,1:23.670,6,1.523,1:23.782,6,0.687,1:24.797,6,1.137,1:25.535,6,1.350,1:24.200
281,27,1 LAP,1:25.637,27,1 LAP,1:25.817,27,1 LAP,1:25.662,77,1 LAP,1:28.341,77,1 LAP,1:26.479
282,3,15.949,1:24.608,3,16.423,1:24.664,3,17.152,1:26.362,94,2 LAPS,1:32.740,94,2 LAPS,1:29.181
283,5,18.141,1:24.630,5,18.588,1:24.637,5,18.393,1:25.438,9,2 LAPS,1:32.577,9,PIT,1:32.275
284,21,1 LAP,1:26.256,21,1 LAP,1:25.980,21,1 LAP,1:26.539,27,1 LAP,1:25.787,27,1 LAP,1:25.836
285,11,1 LAP,1:26.380,11,1 LAP,1:26.218,11,1 LAP,1:26.280,3,17.420,1:25.353,3,18.839,1:25.406
286,30,1 LAP,1:26.302,30,1 LAP,1:26.077,30,1 LAP,1:26.250,5,18.752,1:25.444,5,19.906,1:25.141
287,8,1 LAP,1:26.359,8,1 LAP,1:26.583,8,1 LAP,1:26.614,21,1 LAP,1:26.457,11,1 LAP,1:26.108
288,20,1 LAP,1:26.486,20,1 LAP,1:26.585,20,1 LAP,1:26.714,11,1 LAP,1:26.487,21,1 LAP,1:28.453
289,26,1 LAP,1:26.503,33,33.177,1:26.011,33,34.076,1:26.532,30,1 LAP,1:26.577,30,1 LAP,1:26.780
290,33,31.356,1:26.227,7,33.674,1:25.929,7,34.678,1:26.637,8,1 LAP,1:27.623,33,37.409,1:26.348
291,7,31.935,1:26.315,26,1 LAP,1:28.857,26,1 LAP,1:26.610,33,35.048,1:26.057,7,38.173,1:26.597
292,88,2 LAPS,1:31.973,88,2 LAPS,1:28.308,88,2 LAPS,1:28.271,7,35.563,1:25.970,8,1 LAP,1:30.153
293,12,1 LAP,1:26.003,12,1 LAP,1:26.302,12,1 LAP,1:26.818,20,1 LAP,1:29.106,20,1 LAP,1:26.944
294,19,1 LAP,1:27.272,19,1 LAP,1:27.671,19,1 LAP,1:27.644,26,1 LAP,1:26.918,26,1 LAP,1:27.117
295,22,1 LAP,1:27.144,14,76.856,1:25.693,14,76.181,1:24.958,12,1 LAP,1:27.567,12,1 LAP,1:26.546
296,14,75.353,1:26.398,22,PIT,1:39.291,55,81.494,1:25.894,88,2 LAPS,1:29.725,88,2 LAPS,1:28.715
297,94,1 LAP,1:28.981,94,1 LAP,1:28.372,,,,19,1 LAP,1:27.754,19,1 LAP,1:28.428
298,9,1 LAP,1:29.007,55,81.233,1:26.873,,,,14,76.483,1:25.387,14,78.559,1:26.063
299,55,78.550,1:26.034,9,1 LAP,1:29.962,,,,55,82.503,1:26.094,,,
300,77,81.587,1:25.496,77,83.886,1:26.489,,,,,,,,,
301,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME,NO,GAP,TIME
302,44,,1:24.386,44,,1:24.067,44,,1:24.676,44,,1:24.278,44,,1:23.849
303,6,1.278,1:24.314,6,1.339,1:24.128,6,0.927,1:24.264,6,1.272,1:24.623,6,2.067,1:24.644
304,55,1 LAP,1:28.891,55,1 LAP,1:25.748,19,PIT,1:31.250,14,1 LAP,1:28.585,14,1 LAP,1:25.747
305,77,1 LAP,1:27.030,77,1 LAP,1:26.262,55,1 LAP,1:25.709,55,1 LAP,1:25.103,55,1 LAP,1:25.863
306,94,2 LAPS,1:29.005,94,2 LAPS,1:28.921,77,1 LAP,1:26.107,77,1 LAP,1:26.176,77,1 LAP,1:26.327
307,27,1 LAP,1:25.784,27,1 LAP,1:25.867,27,1 LAP,1:25.685,27,1 LAP,1:25.486,27,1 LAP,1:25.453
308,3,19.860,1:25.407,3,21.334,1:25.541,3,22.390,1:25.732,19,2 LAPS,1:44.080,19,2 LAPS,1:25.767
309,5,20.957,1:25.437,5,22.335,1:25.445,5,23.087,1:25.428,3,24.056,1:25.944,3,26.069,1:25.862
310,11,1 LAP,1:25.602,11,1 LAP,1:25.021,94,2 LAPS,1:32.513,5,24.705,1:25.896,5,26.724,1:25.868
311,21,1 LAP,1:26.852,21,1 LAP,1:26.765,11,1 LAP,1:25.150,94,2 LAPS,1:29.462,94,2 LAPS,1:29.799
312,30,1 LAP,1:26.718,30,1 LAP,1:26.593,21,1 LAP,1:26.156,11,1 LAP,1:25.640,11,1 LAP,1:26.621
313,9,2 LAPS,1:47.117,9,2 LAPS,1:26.283,30,1 LAP,1:26.329,21,1 LAP,1:26.177,21,1 LAP,1:26.390
314,33,38.869,1:25.846,33,40.693,1:25.891,9,2 LAPS,1:26.478,30,1 LAP,1:26.254,30,1 LAP,1:26.368
315,7,39.331,1:25.544,7,41.174,1:25.910,33,42.026,1:26.009,9,2 LAPS,1:26.481,9,2 LAPS,1:26.361
316,8,1 LAP,1:26.970,8,1 LAP,1:26.500,7,42.458,1:25.960,33,44.076,1:26.328,33,46.575,1:26.348
317,20,1 LAP,1:27.102,20,1 LAP,1:26.495,8,1 LAP,1:27.232,7,44.566,1:26.386,7,47.158,1:26.441
318,26,1 LAP,1:27.361,26,1 LAP,1:26.635,20,1 LAP,1:27.020,8,1 LAP,1:27.055,8,1 LAP,1:27.182
319,12,1 LAP,1:26.205,12,1 LAP,1:25.804,26,1 LAP,1:27.171,20,1 LAP,1:27.264,20,1 LAP,1:26.981
320,88,2 LAPS,1:28.156,88,2 LAPS,1:27.791,12,1 LAP,1:25.676,26,1 LAP,1:27.402,26,1 LAP,1:27.306
321,19,1 LAP,1:28.075,14,82.372,1:26.494,88,2 LAPS,1:28.049,12,1 LAP,1:26.558,12,1 LAP,1:26.677
322,14,79.945,1:25.772,,,,,,,88,2 LAPS,1:28.596,88,2 LAPS,1:28.267
323,NO,GAP,TIME,,,,,,,,,,,,
324,44,,1:24.684,,,,,,,,,,,,
325,6,1.977,1:24.594,,,,,,,,,,,,
326,14,1 LAP,1:26.538,,,,,,,,,,,,
327,55,1 LAP,1:25.347,,,,,,,,,,,,
328,77,1 LAP,1:26.542,,,,,,,,,,,,
329,27,1 LAP,1:25.392,,,,,,,,,,,,
330,19,2 LAPS,1:25.296,,,,,,,,,,,,
331,3,27.539,1:26.154,,,,,,,,,,,,
332,5,28.213,1:26.173,,,,,,,,,,,,
333,11,1 LAP,1:26.696,,,,,,,,,,,,
334,94,2 LAPS,1:31.488,,,,,,,,,,,,
335,21,1 LAP,1:26.968,,,,,,,,,,,,
336,30,1 LAP,1:26.511,,,,,,,,,,,,
337,9,2 LAPS,1:26.312,,,,,,,,,,,,
338,33,48.659,1:26.768,,,,,,,,,,,,
339,7,49.044,1:26.570,,,,,,,,,,,,
340,8,1 LAP,1:27.777,,,,,,,,,,,,
341,20,1 LAP,1:28.493,,,,,,,,,,,,
342,26,1 LAP,1:27.364,,,,,,,,,,,,
343,12,1 LAP,1:27.002,,,,,,,,,,,,
344,88,2 LAPS,1:28.912,,,,,,,,,,,,
